,scientific_name,taxonomic_id,rank,organism_name_x,genome availability,salinity concentration/range(w/v),halotolerance classification,unnamed: 0_x,metasub_offa,metasub_new_york_city,metasub_rio_de_janeiro,metasub_fairbanks,metasub_porto,metasub_auckland,metasub_hamilton,metasub_sacramento,metasub_santiago,metasub_berlin,metasub_bogota,metasub_tokyo,metasub_ilorin,metasub_denver,metasub_lands_end,metasub_birmingham,metasub_newcastle,metasub_bury,metasub_eden,metasub_edinborough,metasub_jaywick,metasub_eastbourne,metasub_bradford,metasub_bristol,metasub_other_x,metasub_belfast,metasub_swansea,metasub_islington,metasub_kensington,metasub_cairngorm,metasub_pos_control,metasub_neg_control,metasub_london,metasub_kyiv,metasub_singapore,metasub_other_control,metasub_sao paulo,metasub_fukuoka,metasub_san francisco,metasub_taipei,metasub_yamaguchi,metasub_minneapolis,metasub_baltimore,metasub_brisbane,metasub_tsuruoka,metasub_san_francisco,metasub_sendai,metasub_antarctica,metasub_lisbon,metasub_doha,metasub_hong_kong,metasub_oslo,metasub_control_x,metasub_stockholm,metasub_paris,metasub_hanoi,metasub_sao_paulo,metasub_vienna,metasub_sofia,metasub_naples,metasub_marseille,metasub_seoul,metasub_st_louis,metasub_zurich,metasub_kuala_lumpur,metasub_barcelona,unnamed: 0_y,metasub_sub_saharan_africa,metasub_north_america,metasub_south_america,metasub_europe,metasub_oceania,metasub_east_asia,metasub_middle_east,unnamed: 0,metasub_wood,metasub_rubber,metasub_metal,metasub_leather,metasub_tile,metasub_other_y,metasub_plastic,metasub_glass,metasub_stainless steel,metasub_fabric,metasub_concrete,metasub_marble,metasub_marble-like,metasub_faux leather,metasub_(faux?) leather,metasub_bmat,metasub_carpet,metasub_metal and marble,metasub_vinyl,metasub_painted_metal,metasub_metal_plastic,metasub_granite,metasub_-,metasub_metal_wood,metasub_pvc,"metasub_metal, painted plastic, plastic",metasub_air control,metasub_air,metasub_positive control zymo,metasub_control air,metasub_negative control (air),metasub_metal/rubber,metasub_negative control,metasub_metal rubber,metasub_stone,metasub_polyester,metasub_touchscreen surface,metasub_skin,metasub_plaster,metasub_cloth,metasub_artificial fiber,metasub_copper wire,metasub_asbestos,metasub_rope,metasub_plastic wool like belt,metasub_tiles,metasub_paper,metasub_chair,metasub_plastic and glass,metasub_leather seat,metasub_positive control,metasub_water,metasub_ceramic,metasub_fake leather,metasub_control_y,metasub_metal/plastic,metasub_not identified,metasub_flesh,metasub_human hand,metasub_hand,metasub_metal with wooden handle,metasub_painted wood,metasub_seat,metasub_floor,metasub_glass rubber plastic,metasub_cement,metasub_synthetic leather,metasub_cell cover and screen,metasub_plastic and rubber,metasub_synthetic,metasub_formica,metasub_metal and formica,metasub_cell-phone screen and plastic cover,metasub_(probable) polypropylene fiber,metasub_pole,metasub_carpet fabric,virus tax id,virus name,virus lineage,refseq id,kegg genome,kegg disease,disease,host tax id,host name,host lineage,pmid,evidence,sample type,source organism,organism_name_y,gram_stain,gram_stain_citation,microbiome_location,microbiome_location_citation,antimicrobial_susceptibility,antimicrobial_susceptibility_citation,optimal_temperature,optimal_temperature_citation,extreme_environment,extreme_environment_citation,biofilm_forming,biofilm_forming_citation,optimal_ph,optimal_ph_citation,animal_pathogen,animal_pathogen_citation,spore_forming,spore_forming_citation,pathogenicity,pathogenicity_citation,plant_pathogen,non_null
117564,Magnaporthe,148303,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661396.0,Magnaporthe oryzae virus 3,Viruses; dsRNA viruses; Totiviridae; Victorivirus; unclassified Victorivirus,NC_027209,,,,148303.0,Magnaporthe,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Magnaporthales; Magnaporthaceae,,RefSeq,,,,,,,,,,,,,,,,,,,,,,,,,11
117680,Xanthophyllomyces dendrorhous,5421,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167690.0,Xanthophyllomyces dendrorhous virus L1A,Viruses; dsRNA viruses; Totiviridae; Totivirus,NC_020903,,,,5421.0,Xanthophyllomyces dendrorhous,Eukaryota; Fungi; Dikarya; Basidiomycota; Agaricomycotina; Tremellomycetes; Cystofilobasidiales; Mrakiaceae; Xanthophyllomyces,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
117681,Xanthophyllomyces dendrorhous,5421,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167691.0,Xanthophyllomyces dendrorhous virus L1B,Viruses; dsRNA viruses; Totiviridae; Totivirus,NC_038699,,,,5421.0,Xanthophyllomyces dendrorhous,Eukaryota; Fungi; Dikarya; Basidiomycota; Agaricomycotina; Tremellomycetes; Cystofilobasidiales; Mrakiaceae; Xanthophyllomyces,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
119802,Macrophomina phaseolina,35725,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527523.0,Macrophomina phaseolina tobamo-like virus,"Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Virgaviridae; unclassified Virgaviridae",NC_025674,,,,35725.0,Macrophomina phaseolina,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Dothideomycetes; Botryosphaeriales; Botryosphaeriaceae; Macrophomina,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
119818,Alternaria longipes,160389,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532031.0,Alternaria longipes dsRNA virus 1,Viruses; dsRNA viruses; unclassified dsRNA viruses,NC_024703,,,,160389.0,Alternaria longipes,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Dothideomycetes; Pleosporomycetidae; Pleosporales; Pleosporineae; Pleosporaceae; Alternaria,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
120450,Penicillium chrysogenum,5076,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158372.0,Penicillium chrysogenum virus,Viruses; dsRNA viruses; Chrysoviridae; Chrysovirus,"NC_007539, NC_007540, NC_007541, NC_007542",,,,5076.0,Penicillium chrysogenum,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Penicillium,,"NCBI Virus, RefSeq, UniProt",,,Penicillium chrysogenum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33
122460,Lachancea thermotolerans,381046,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lachancea thermotolerans,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25
123781,Schizosaccharomyces japonicus,4897,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schizosaccharomyces japonicus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
124098,Rhizophagus sp. (in: Fungi),1913635,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758865.0,Rhizophagus sp. RF1 medium virus,Viruses; dsRNA viruses; unclassified dsRNA viruses,AB558119,,,,1913635.0,Rhizophagus sp. (in: Fungi),Eukaryota; Fungi; Mucoromycota; Glomeromycotina; Glomeromycetes; Glomerales; Glomeraceae; Rhizophagus,,RefSeq,,,,,,,,,,,,,,,,,,,,,,,,,11
124099,Rhizophagus sp. (in: Fungi),1913635,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758866.0,Rhizophagus sp. RF1 mitovirus,"Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Narnaviridae; Mitovirus; unclassified Mitovirus",NC_040656,,,,1913635.0,Rhizophagus sp. (in: Fungi),Eukaryota; Fungi; Mucoromycota; Glomeromycotina; Glomeromycetes; Glomerales; Glomeraceae; Rhizophagus,,,,,,,,,,,,,,,,,,,,,,,,,,,10
124859,Fusarium langsethiae,179993,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926644.0,Fusarium langsethiae hypovirus 1,Viruses; dsRNA viruses; Hypoviridae; unclassified Hypoviridae,NC_032212,,,,179993.0,Fusarium langsethiae,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Fusarium; Fusarium sambucinum species complex,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
124916,Penicillium roqueforti,5082,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532180.0,Penicillium roqueforti ssRNA mycovirus 1,Viruses; ssRNA viruses; unclassified ssRNA viruses; Fusariviridae,NC_024699,,,,5082.0,Penicillium roqueforti,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Penicillium,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
125929,Trichoderma asperellum,101201,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305250.0,Trichoderma asperellum dsRNA virus 1,Viruses; dsRNA viruses; unclassified dsRNA viruses,NC_040828,,,,101201.0,Trichoderma asperellum,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma,,RefSeq,,,,,,,,,,,,,,,,,,,,,,,,,11
128140,Phaeotheca triangularis,92988,species,Phaeotheca triangularis,no,22% - 28%,Extreme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
130680,Helicobasidium mompa,54444,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675833.0,Helicobasidium mompa alphaendornavirus 1,Viruses; dsRNA viruses; Endornaviridae; Alphaendornavirus,NC_013447,,,,54444.0,Helicobasidium mompa,Eukaryota; Fungi; Dikarya; Basidiomycota; Pucciniomycotina; Pucciniomycetes; Helicobasidiales; Helicobasidiaceae; Helicobasidium,,UniProt,,,,,,,,,,,,,,,,,,,,,,,,,11
130681,Helicobasidium mompa,54444,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196690.0,Helicobasidium mompa totivirus 1-17,Viruses; dsRNA viruses; Totiviridae; Victorivirus,NC_005074,,,,54444.0,Helicobasidium mompa,Eukaryota; Fungi; Dikarya; Basidiomycota; Pucciniomycotina; Pucciniomycetes; Helicobasidiales; Helicobasidiaceae; Helicobasidium,12876450,Literature,,,,,,,,,,,,,,,,,,,,,,,,,12
131022,Alternaria alternata,5599,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2066695.0,Alternaria alternata chrysovirus 1,Viruses; dsRNA viruses; Chrysoviridae; Chrysovirus; unclassified Chrysovirus,"NC_040736, NC_040737, NC_040738, NC_040739, NC_040740",,,,5599.0,Alternaria alternata,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Dothideomycetes; Pleosporomycetidae; Pleosporales; Pleosporineae; Pleosporaceae; Alternaria; Alternaria alternata complex,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
131023,Alternaria alternata,5599,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483537.0,Alternaria alternata virus 1,Viruses; dsRNA viruses; unclassified dsRNA viruses,"NC_010984, NC_010989, NC_010990, NC_010991",,,,5599.0,Alternaria alternata,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Dothideomycetes; Pleosporomycetidae; Pleosporales; Pleosporineae; Pleosporaceae; Alternaria; Alternaria alternata complex,19118588,"Literature, NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,12
133253,Penicillium digitatum,36651,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2164100.0,Penicillium digitatum narna-like virus 1,"Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Narnaviridae; unclassified Narnaviridae",NC_040683,,,,36651.0,Penicillium digitatum,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Penicillium,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
133254,Penicillium digitatum,36651,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2164101.0,Penicillium digitatum polymycoviruses 1,Viruses; unclassified viruses,"NC_040422, NC_040423, NC_040424, NC_040425",,,,36651.0,Penicillium digitatum,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Penicillium,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
133255,Penicillium digitatum,36651,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833938.0,Penicillium digitatum virus 1,Viruses; dsRNA viruses; Totiviridae; unclassified Totiviridae,NC_029989,,,,36651.0,Penicillium digitatum,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Penicillium,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
133329,Agaricus bisporus,5341,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32625.0,Mushroom bacilliform virus,"Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Barnaviridae; Barnavirus",NC_001633,,,,5341.0,Agaricus bisporus,Eukaryota; Fungi; Dikarya; Basidiomycota; Agaricomycotina; Agaricomycetes; Agaricomycetidae; Agaricales; Agaricaceae; Agaricus,,UniProt,,,,,,,,,,,,,,,,,,,,,,,,,11
134975,Botrytis porri,87229,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918014.0,Botrytis porri botybirnavirus 1,Viruses; dsRNA viruses; Botybirnavirus,"NC_017990, NC_017991",,,,87229.0,Botrytis porri,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Leotiomycetes; Helotiales; Sclerotiniaceae; Botrytis,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
135193,Chondrostereum purpureum,58369,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529380.0,Chondrostereum purpureum cryptic virus 1,Viruses; dsRNA viruses; Partitiviridae; Alphapartitivirus,"NC_038915, NC_038916",,,,58369.0,Chondrostereum purpureum,Eukaryota; Fungi; Dikarya; Basidiomycota; Agaricomycotina; Agaricomycetes; Agaricomycetidae; Agaricales; Schizophyllaceae; Chondrostereum,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
136624,Heterobasidion irregulare,984962,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249677.0,Heterobasidion partitivirus 8,Viruses; dsRNA viruses; Partitiviridae; Betapartitivirus,"NC_038841, NC_038842",,,,984962.0,Heterobasidion irregulare,Eukaryota; Fungi; Dikarya; Basidiomycota; Agaricomycotina; Agaricomycetes; Russulales; Bondarzewiaceae; Heterobasidion,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
138659,Diaporthe longicolla,54899,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523858.0,Phomopsis longicolla hypovirus,Viruses; dsRNA viruses; Hypoviridae; Hypovirus; unclassified Hypovirus,NC_024685,,,,54899.0,Diaporthe longicolla,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Diaporthales; Diaporthaceae; Diaporthe,,NCBI Virus,,,,,,,,,,,,,,,,,,,,,,,,,11
138660,Diaporthe longicolla,54899,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779340.0,Phomopsis longicolla RNA virus 1,"Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Narnaviridae; unclassified Narnaviridae",NC_033729,,,,54899.0,Diaporthe longicolla,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Diaporthales; Diaporthaceae; Diaporthe,,NCBI Virus,,,,,,,,,,,,,,,,,,,,,,,,,11
138985,Leptosphaeria biglobosa,220672,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2163916.0,Leptosphaeria biglobosa mitovirus 1,"Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Narnaviridae; Mitovirus; unclassified Mitovirus",NC_040819,,,,220672.0,Leptosphaeria biglobosa,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Dothideomycetes; Pleosporomycetidae; Pleosporales; Pleosporineae; Leptosphaeriaceae; Leptosphaeria,,RefSeq,,,,,,,,,,,,,,,,,,,,,,,,,11
139073,Encephalitozoon intestinalis,58839,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encephalitozoon intestinalis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25
140624,Fusarium coeruleum,57164,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562380.0,Fusarium coeruleum mitovirus 1,"Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Narnaviridae; Mitovirus; unclassified Mitovirus",NC_026622,,,,57164.0,Fusarium coeruleum,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Fusarium,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
140870,Beauveria bassiana,176275,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740646.0,Beauveria bassiana polymycovirus 1,Viruses; unclassified viruses,"NC_034257, NC_034258, NC_034259, NC_034260",,,,176275.0,Beauveria bassiana,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Cordycipitaceae; Beauveria,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
140871,Beauveria bassiana,176275,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054649.0,Beauveria bassiana RNA virus 1,Viruses; dsRNA viruses; unclassified dsRNA viruses,NC_027428,,,,176275.0,Beauveria bassiana,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Cordycipitaceae; Beauveria,25577168,Literature,,,,,,,,,,,,,,,,,,,,,,,,,12
140872,Beauveria bassiana,176275,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685109.0,Beauveria bassiana victorivirus 1,Viruses; dsRNA viruses; Totiviridae; Victorivirus,NC_038929,,,,176275.0,Beauveria bassiana,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Cordycipitaceae; Beauveria,,,,,,,,,,,,,,,,,,,,,,,,,,,10
