,scientific_name,counts
24095,Wenzhou Crab Virus 2,0
24096,Wenzhou Crab Virus 3,2
24097,Wenzhou Shrimp Virus 1,2
24098,Wenzhou Tick Virus,2
24099,Wenzhou bivalvia virus 1,1
24100,Wenzhou bivalvia virus 2,1
24101,Wenzhou bivalvia virus 3,1
24102,Wenzhou channeled applesnail virus 1,1
24103,Wenzhou channeled applesnail virus 2,1
24104,Wenzhou channeled applesnail virus 3,1
24105,Wenzhou channeled applesnail virus 4,0
24106,Wenzhou crab virus 4,1
24107,Wenzhou crab virus 5,1
24108,Wenzhou crustavirus,0
24109,Wenzhou gastropodes virus 1,1
24110,Wenzhou gastropodes virus 2,1
24111,Wenzhou hepe-like virus 1,1
24112,Wenzhou hepe-like virus 2,1
24113,Wenzhou mammarenavirus,2
24114,Wenzhou narna-like virus 2,1
24115,Wenzhou narna-like virus 3,1
24116,Wenzhou narna-like virus 4,1
24117,Wenzhou narna-like virus 5,1
24118,Wenzhou narna-like virus 7,1
24119,Wenzhou narna-like virus 8,1
24120,Wenzhou narna-like virus 9,1
24121,Wenzhou picorna-like virus 1,1
24122,Wenzhou picorna-like virus 10,1
24123,Wenzhou picorna-like virus 11,1
24124,Wenzhou picorna-like virus 12,1
24125,Wenzhou picorna-like virus 13,1
24126,Wenzhou picorna-like virus 14,1
24127,Wenzhou picorna-like virus 15,1
24128,Wenzhou picorna-like virus 16,1
24129,Wenzhou picorna-like virus 17,1
24130,Wenzhou picorna-like virus 18,1
24131,Wenzhou picorna-like virus 19,1
24132,Wenzhou picorna-like virus 2,1
24133,Wenzhou picorna-like virus 20,1
24134,Wenzhou picorna-like virus 21,1
24135,Wenzhou picorna-like virus 22,1
24136,Wenzhou picorna-like virus 23,1
24137,Wenzhou picorna-like virus 24,1
24138,Wenzhou picorna-like virus 25,1
24139,Wenzhou picorna-like virus 26,1
24140,Wenzhou picorna-like virus 27,1
24141,Wenzhou picorna-like virus 28,1
24142,Wenzhou picorna-like virus 29,1
24143,Wenzhou picorna-like virus 3,1
24144,Wenzhou picorna-like virus 31,1
24145,Wenzhou picorna-like virus 32,1
24146,Wenzhou picorna-like virus 33,1
24147,Wenzhou picorna-like virus 35,1
24148,Wenzhou picorna-like virus 36,1
24149,Wenzhou picorna-like virus 37,1
24150,Wenzhou picorna-like virus 39,1
24151,Wenzhou picorna-like virus 4,1
24152,Wenzhou picorna-like virus 40,1
24153,Wenzhou picorna-like virus 41,1
24154,Wenzhou picorna-like virus 42,1
24155,Wenzhou picorna-like virus 43,1
24156,Wenzhou picorna-like virus 44,1
24157,Wenzhou picorna-like virus 45,1
24158,Wenzhou picorna-like virus 46,1
24159,Wenzhou picorna-like virus 47,1
24160,Wenzhou picorna-like virus 48,1
24161,Wenzhou picorna-like virus 49,1
24162,Wenzhou picorna-like virus 5,1
24163,Wenzhou picorna-like virus 51,1
24164,Wenzhou picorna-like virus 52,1
24165,Wenzhou picorna-like virus 53,1
24166,Wenzhou picorna-like virus 54,1
24167,Wenzhou picorna-like virus 6,1
24168,Wenzhou picorna-like virus 7,1
24169,Wenzhou picorna-like virus 9,1
24170,Wenzhou qinvirus-like virus 1,1
24171,Wenzhou shark flavivirus,0
24172,Wenzhou shrimp virus 10,1
24173,Wenzhou shrimp virus 3,1
24174,Wenzhou shrimp virus 4,1
24175,Wenzhou shrimp virus 5,1
24176,Wenzhou shrimp virus 6,1
24177,Wenzhou shrimp virus 7,1
24178,Wenzhou shrimp virus 8,1
24179,Wenzhou shrimp virus 9,1
24180,Wenzhou sobemo-like virus 1,1
24181,Wenzhou sobemo-like virus 2,1
24182,Wenzhou sobemo-like virus 3,1
24183,Wenzhou sobemo-like virus 4,1
24184,Wenzhou tombus-like virus 1,1
24185,Wenzhou tombus-like virus 10,1
24186,Wenzhou tombus-like virus 11,1
24187,Wenzhou tombus-like virus 12,1
24188,Wenzhou tombus-like virus 14,1
24189,Wenzhou tombus-like virus 15,1
24190,Wenzhou tombus-like virus 16,1
24191,Wenzhou tombus-like virus 17,1
24192,Wenzhou tombus-like virus 18,1
24193,Wenzhou tombus-like virus 2,1
24194,Wenzhou tombus-like virus 3,1
24195,Wenzhou tombus-like virus 4,1
24196,Wenzhou tombus-like virus 5,1
24197,Wenzhou tombus-like virus 6,1
24198,Wenzhou tombus-like virus 7,1
24199,Wenzhou tombus-like virus 8,1
24200,Wenzhou tombus-like virus 9,1
24201,Wenzhou toti-like virus 1,1
24202,Wenzhou weivirus-like virus 1,1
24203,Wenzhou yanvirus-like virus 1,1
24204,Wenzhou yanvirus-like virus 2,1
24205,Wesselsbron virus,4
24206,West African Asystasia virus 1,2
24207,West African Asystasia virus 2,2
24208,West Caucasian bat lyssavirus,2
24209,West Nile virus,7
24210,Western African lungfish hepacivirus,0
24211,Western African lungfish picornavirus,0
24212,Western African lungfish reovirus,0
24213,Western bearded dragon adenovirus 1,0
24214,Western chimpanzee simian foamy virus,2
24215,Western equine encephalitis virus,5
24216,Western lowland gorilla simian foamy virus,2
24217,Whataroa virus,2
24218,Wheat dwarf India virus,3
24219,Wheat dwarf virus,3
24220,Wheat eqlid mosaic virus,5
24221,Wheat leaf yellowing-associated virus,2
24222,Wheat mosaic virus,0
24223,Wheat rosette stunt virus,0
24224,Wheat spindle streak mosaic virus,2
24225,Wheat streak mosaic virus,5
24226,Wheat stripe mosaic virus,2
24227,Wheat yellow dwarf virus,0
24228,Wheat yellow dwarf virus-GPV,2
24229,Wheat yellow head virus,0
24230,Wheat yellow mosaic virus,5
24231,Whenzhou Shrimp Virus 2,0
24232,Whidbey virus,0
24233,White ash mosaic virus,0
24234,White bream reovirus,0
24235,White bream virus,3
24236,White button mushroom virus 1,0
24237,White clover cryptic virus 1,3
24238,White clover cryptic virus 2,2
24239,White clover mosaic virus,6
24240,White clover mottle virus,2
24241,White seabream nervous necrosis virus,0
24242,White spot syndrome virus,2
24243,White star snapper nervous necrosis virus,0
24244,White sturgeon adenovirus 1,0
24245,White sturgeon epivirus,0
24246,White sucker hepatitis B virus,2
24247,White-eye coronavirus HKU16,2
24248,White-tailed deer poxvirus,0
24249,White-tufted-ear marmoset simian foamy virus,2
24250,Whitefly VEM 1 begomovirus,2
24251,Whitefly VEM 2 begomovirus,2
24252,Whitefly VEM satellite,2
24253,Whitefly associated Guatemala alphasatellite 2,2
24254,Whitefly associated Guetamala alphasatellite 1,2
24255,Whitefly associated Puerto Rico alphasatellite 1,2
24256,Whitefly-associated begomovirus 1,2
24257,Whitefly-associated begomovirus 2,2
24258,Whitefly-associated begomovirus 3,2
24259,Whitefly-associated begomovirus 4,2
24260,Whitefly-associated begomovirus 6,2
24261,Whitefly-associated begomovirus 7,2
24262,Whitefly-transmitted Indian begomovirus,0
24263,Whitewater Arroyo mammarenavirus,2
24264,Wigeon coronavirus HKU20,5
24265,Wild ass herpesvirus,0
24266,Wild cucumber mosaic virus,0
24267,Wild melon vein banding virus,2
24268,Wild onion symptomless virus,2
24269,Wild potato mosaic virus,3
24270,Wild tomato mosaic virus,3
24271,Wild vitis virus 1,2
24272,Wildcatvirus,0
24273,Wilkie narna-like virus 1,2
24274,Wilkie narna-like virus 2,2
24275,Wilkie partiti-like virus 1,2
24276,Wilkie partiti-like virus 2,2
24277,Winged bean alphaendornavirus 1,2
24278,Winklervirus,0
24279,Wiseana cervinata granulovirus,0
24280,Wiseana cervinata nucleopolyhedrovirus,0
24281,Wiseana signata nucleopolyhedrovirus,2
24282,Wissadula golden mosaic virus,2
24283,Wissadula yellow mosaic virus,2
24284,Wisteria badnavirus 1,2
24285,Wisteria vein mosaic virus,3
24286,Withania leaf curl virus,0
24287,Withania mosaic India virus,0
24288,Withyham virus,0
24289,Witsand virus,0
24290,Witwatersrand orthobunyavirus,0
24291,Wizardvirus,0
24292,Woesvirus,0
24293,Wolbachia phage RCS-2010,0
24294,Wolbachia phage WO,0
24295,Wolbachia phage WOCauB2,0
24296,Wolbachia phage WOCauB3,0
24297,Wolbachia phage WOVitA1,0
24298,Wolbachia phage WOcauB1,0
24299,Wolbachia phage sr1WOdamA,0
24300,Wolkberg orthobunyavirus,0
24301,Wongabel hapavirus,2
24302,Wongorr virus,0
24303,Woodchuck hepatitis virus,6
24304,Woodlouse hunter spider associated circular virus 1,2
24305,Woodruffvirus,0
24306,Woolly monkey hepatitis B virus,2
24307,Woolly monkey sarcoma virus,5
24308,Wound tumor virus,2
24309,Wphvirus,0
24310,Wubeivirus,0
24311,Wuchan romanomermis nematode virus 1,1
24312,Wuchan romanomermis nematode virus 2,1
24313,Wuchan romanomermis nematode virus 3,1
24314,Wuchang Cockroach Virus 2,0
24315,Wuchang cockroach Virus 4,1
24316,Wuchang cockroach orthophasmavirus 1,0
24317,Wuchang cockroach virus,0
24318,Wuhan Ant Virus,2
24319,Wuhan Fly Virus 2,2
24320,Wuhan Fly Virus 3,0
24321,Wuhan House Fly Virus 1,2
24322,Wuhan House Fly Virus 2,2
24323,Wuhan Insect virus 4,2
24324,Wuhan Insect virus 5,2
24325,Wuhan Insect virus 6,2
24326,Wuhan Insect virus 7,2
24327,Wuhan Louse Fly Virus 1,0
24328,Wuhan Louse Fly Virus 10,2
24329,Wuhan Louse Fly Virus 11,0
24330,Wuhan Louse Fly Virus 2,0
24331,Wuhan Louse Fly Virus 3,0
24332,Wuhan Louse Fly Virus 4,0
24333,Wuhan Louse Fly Virus 8,0
24334,Wuhan Louse Fly Virus 9,2
24335,Wuhan Millipede Virus 1,0
24336,Wuhan Millipede virus 4,1
24337,Wuhan Mosquito Virus 3,0
24338,Wuhan Mosquito Virus 4,0
24339,Wuhan Mosquito Virus 5,0
24340,Wuhan Mosquito Virus 6,0
24341,Wuhan Mosquito Virus 7,0
24342,Wuhan Mosquito Virus 8,2
24343,Wuhan Mosquito Virus 9,2
24344,Wuhan Mothfly Virus,0
24345,Wuhan Spider Virus,0
24346,Wuhan Tick Virus 1,2
24347,Wuhan aphid virus 1,2
24348,Wuhan aphid virus 2,2
24349,Wuhan arthropod virus 1,1
24350,Wuhan arthropod virus 2,1
24351,Wuhan arthropod virus 3,1
24352,Wuhan arthropod virus 4,1
24353,Wuhan ascaridia galli virus 1,0
24354,Wuhan asiatic toad influenza virus,0
24355,Wuhan carp Isavirus 1,0
24356,Wuhan carp Isavirus 2,0
24357,Wuhan carp calicivirus 1,0
24358,Wuhan carp calicivirus 2,0
24359,Wuhan carp picornavirus,0
24360,Wuhan centipede virus,2
24361,Wuhan coneheads virus 1,1
24362,Wuhan coneheads virus 2,1
24363,Wuhan cricket virus,2
24364,Wuhan cricket virus 2,1
24365,Wuhan flea virus,2
24366,Wuhan fly virus 4,1
24367,Wuhan fly virus 5,1
24368,Wuhan fly virus 6,0
24369,Wuhan heteroptera virus 1,1
24370,Wuhan heteroptera virus 2,1
24371,Wuhan heteroptera virus 3,1
24372,Wuhan horsefly Virus 3,1
24373,Wuhan house centipede virus 1,1
24374,Wuhan house centipede virus 2,1
24375,Wuhan house centipede virus 3,1
24376,Wuhan house centipede virus 4,1
24377,Wuhan house centipede virus 5,1
24378,Wuhan house centipede virus 6,1
24379,Wuhan house centipede virus 9,1
24380,Wuhan insect virus 10,1
24381,Wuhan insect virus 11,1
24382,Wuhan insect virus 12,1
24383,Wuhan insect virus 13,1
24384,Wuhan insect virus 14,2
24385,Wuhan insect virus 15,1
24386,Wuhan insect virus 17,1
24387,Wuhan insect virus 18,1
24388,Wuhan insect virus 19,1
24389,Wuhan insect virus 20,1
24390,Wuhan insect virus 21,1
24391,Wuhan insect virus 22,1
24392,Wuhan insect virus 23,1
24393,Wuhan insect virus 26,1
24394,Wuhan insect virus 27,1
24395,Wuhan insect virus 28,1
24396,Wuhan insect virus 31,1
24397,Wuhan insect virus 33,1
24398,Wuhan insect virus 34,1
24399,Wuhan insect virus 35,1
24400,Wuhan insect virus 8,1
24401,Wuhan insect virus 9,1
24402,Wuhan japanese halfbeak arterivirus,0
24403,Wuhan large pig roundworm virus,0
24404,Wuhan large pig roundworm virus 1,1
24405,Wuhan ledantevirus,0
24406,Wuhan millipede virus 3,1
24407,Wuhan mosquito orthophasmavirus 1,0
24408,Wuhan mosquito orthophasmavirus 2,0
24409,Wuhan nido-like virus 1,1
24410,Wuhan nodavirus,0
24411,Wuhan pillworm virus 1,1
24412,Wuhan pillworm virus 2,1
24413,Wuhan pillworm virus 3,1
24414,Wuhan pillworm virus 4,0
24415,Wuhan poty-like virus 1,1
24416,Wuhan redfin culter dimarhabodovirus,0
24417,Wuhan sharpbelly bornavirus,0
24418,Wuhan sharpbelly calicivirus,0
24419,Wuhan sharpbelly picornavirus 1,0
24420,Wuhan sharpbelly picornavirus 2,0
24421,Wuhan sharpbelly picornavirus 3,0
24422,Wuhan snail virus 2,0
24423,Wuhan spider virus 2,1
24424,Wuhan spider virus 3,1
24425,Wuhan spider virus 4,1
24426,Wuhan spider virus 5,1
24427,Wuhan spider virus 6,1
24428,Wuhan spider virus 7,1
24429,Wuhan spider virus 8,1
24430,Wuhan spider virus 9,1
24431,Wuhan spirurian nematodes virus 1,1
24432,Wuhan tick virus 2,2
24433,Wuhivirus,0
24434,Wumivirus,0
24435,Wupedeviridae,0
24436,Wutai mosquito phasivirus,2
24437,Wyeomyia orthobunyavirus,2
24438,Xanthomonas citri phage CP2,5
24439,Xanthomonas phage Carpasina,0
24440,Xanthomonas phage Cf,0
24441,Xanthomonas phage Cf16,0
24442,Xanthomonas phage Cf1t,0
24443,Xanthomonas phage KF1,0
24444,Xanthomonas phage KPhi1,0
24445,Xanthomonas phage Lf,0
24446,Xanthomonas phage RiverRider,0
24447,Xanthomonas phage X1,0
24448,Xanthomonas phage X2,0
24449,Xanthomonas phage X3,0
24450,Xanthomonas phage X4,0
24451,Xanthomonas phage X5,0
24452,Xanthomonas phage XAJ2,0
24453,Xanthomonas phage XAJ24,0
24454,Xanthomonas phage XPP1,0
24455,Xanthomonas phage XPP2,0
24456,Xanthomonas phage XPP3,0
24457,Xanthomonas phage XPP4,0
24458,Xanthomonas phage XPP6,0
24459,Xanthomonas phage XPP8,0
24460,Xanthomonas phage XPP9,0
24461,Xanthomonas phage XPV1,0
24462,Xanthomonas phage XPV2,0
24463,Xanthomonas phage XPV3,0
24464,Xanthomonas phage XacN1,0
24465,Xanthomonas phage Xf,0
24466,Xanthomonas phage Xf409,0
24467,Xanthomonas phage Xo411,0
24468,Xanthomonas phage Xp15,5
24469,Xanthomonas phage f29-Xaj,0
24470,Xanthomonas phage phi Xc10,0
24471,Xanthomonas phage phiLF,0
24472,Xanthomonas phage phiLf2,0
24473,Xanthomonas phage phiXo,0
24474,Xanthomonas phage phiXv,0
24475,Xanthomonas phage phiXv2,0
24476,Xanthomonas phage vB_XveM_DIBBI,2
24477,Xanthomonas virus CP1,2
24478,Xanthomonas virus Cf1c,2
24479,Xanthomonas virus OP1,2
24480,Xanthomonas virus OP2,0
24481,Xanthomonas virus XcP1,0
24482,Xanthomonas virus Xf109,0
24483,Xanthomonas virus Xop411,2
24484,Xanthomonas virus Xp10,2
24485,Xanthomonas virus f20,0
24486,Xanthomonas virus f30,0
24487,Xanthomonas virus phil7,2
24488,Xanthophyllomyces dendrorhous virus L1A,2
24489,Xanthophyllomyces dendrorhous virus L1B,2
24490,Xapuri virus,0
24491,Xenohaliotis phage pCXc-HC2016,0
24492,Xenohaliotis phage pCXc-HR2015,0
24493,Xenopus laevis endogenous retrovirus Xen1,6
24494,Xestia c-nigrum granulovirus,2
24495,Xiamen guitarfish hepacivirus,0
24496,Xiamen sepia Stingray hepacivirus,0
24497,Xiamenvirus,0
24498,Xiburema virus,2
24499,Xincheng anphevirus,0
24500,Xingshan cricket virus,2
24501,Xingshan nematode virus 1,1
24502,Xingshan nematode virus 2,1
24503,Xingshan nematode virus 3,0
24504,Xingshan nematode virus 5,1
24505,Xingshan nematode virus 6,1
24506,Xingyi virus,0
24507,Xinjiang tick orbivirus,0
24508,Xinjiang tick phlebovirus,0
24509,Xinjiang tick rhabdovirus,0
24510,Xinjiang tick totivirus 1,0
24511,Xinjiang tick totivirus 2,0
24512,Xinjiang tick victorivirus,0
24513,Xinmoviridae,0
24514,Xintolivirus,0
24515,Xinyi virus,0
24516,Xinzhou Mosquito Virus,0
24517,Xinzhou Spider Virus,0
24518,Xinzhou dimarhabdovirus virus 1,1
24519,Xinzhou nematode virus 1,1
24520,Xinzhou nematode virus 2,1
24521,Xinzhou nematode virus 3,1
24522,Xinzhou nematode virus 5,1
24523,Xinzhou nematode virus 7,1
24524,Xinzhou partiti-like virus 1,1
24525,Xinzhou spider virus 2,2
24526,Xinzhou spider virus 3,2
24527,Xipapillomavirus,0
24528,Xipapillomavirus 1,2
24529,Xipapillomavirus 2,0
24530,Xipapillomavirus 3,0
24531,Xipapillomavirus 4,0
24532,Xipapillomavirus 5,0
24533,Xipdecavirus,0
24534,Xishuangbanna aedes flavivirus,2
24535,Xuan son mobatvirus,0
24536,Xuan son virus,0
24537,Xylella phage Paz,2
24538,Xylella phage Xfas53,5
24539,Xylella virus Prado,0
24540,Xylella virus Salvo,0
24541,Xylella virus Sano,0
24542,Xysticus cristatus iflavirus,0
24543,Y73 sarcoma virus,4
24544,YT nodavirus,0
24545,Yaba monkey tumor virus,7
24546,Yacaaba virus,0
24547,Yacon necrotic mottle virus,2
24548,Yacon virus A,2
24549,Yado-kari virus 1,0
24550,Yado-kari virus 2,0
24551,Yado-kari virus 3,0
24552,Yado-kari virus 4,0
24553,Yado-nushi virus 1-A,2
24554,Yado-nushi virus 1-B,0
24555,Yado-nushi virus 1-C,0
24556,Yak enterovirus,2
24557,Yak kobuvirus,0
24558,Yakeshi orthohantavirus,0
24559,Yam badnavirus,0
24560,Yam latent virus,2
24561,Yam mild mosaic virus,3
24562,Yam mosaic virus,3
24563,Yam potexvirus 1,0
24564,Yam potexvirus 2,0
24565,Yam potyvirus TGwadE2,0
24566,Yam spherical virus,2
24567,Yam virus X,2
24568,Yam virus Y,0
24569,Yamaguchi virus,0
24570,Yambean mosaic virus,2
24571,Yambulla virus,0
24572,Yancheng osbecks grenadier anchovy calicivirus,0
24573,Yancheng osbecks grenadier anchovy picornavirus,0
24574,Yanggou tick virus,0
24575,Yaounde virus,2
24576,Yarra Bend paramyxovirus,0
24577,Yata ephemerovirus,0
24578,Yatapoxvirus,0
24579,Yellow catfish bafinivirus,0
24580,Yellow fever virus,6
24581,Yellow grouper nervous necrosis virus,0
24582,Yellow head virus,2
24583,Yellow oat grass mosaic virus,2
24584,Yellow tailflower mild mottle virus,2
24585,Yellow-bellied slider adenovirus,0
24586,Yellow-breasted capuchin simian foamy virus,2
24587,Yellow-wax pompano nervous necrosis virus,0
24588,Yellowstone Lake virophage 1,0
24589,Yellowstone Lake virophage 2,0
24590,Yellowstone Lake virophage 3,0
24591,Yellowstone Lake virophage 4,0
24592,Yellowstone Lake virophage 5,1
24593,Yellowstone Lake virophage 6,1
24594,Yellowstone Lake virophage 7,1
24595,Yellowstone lake mimivirus,1
24596,Yellowstone lake phycodnavirus 1,1
24597,Yellowstone lake phycodnavirus 2,1
24598,Yellowstone lake phycodnavirus 3,1
24599,Yellowtail ascites virus,3
24600,Yeppoon virus,0
24601,Yerba mate alphaendornavirus,2
24602,Yerba mate rhabdovirus,0
24603,Yerba mate-associated circular DNA virus 1,2
24604,Yersinia phage Berlin,5
24605,Yersinia phage JL-2018a,0
24606,Yersinia phage PY100,0
24607,Yersinia phage PY54,6
24608,Yersinia phage PYPS2T,0
24609,Yersinia phage PYPS50,0
24610,Yersinia phage R,2
24611,Yersinia phage Y,2
24612,Yersinia phage Yep-phi,2
24613,Yersinia phage Yepe2,5
24614,Yersinia phage YpP-G,2
24615,Yersinia phage YpP-R,2
24616,Yersinia phage YpP-Y,2
24617,Yersinia phage YpsP-G,2
24618,Yersinia phage fEV-1,0
24619,Yersinia phage fHe-Yen3-01,0
24620,Yersinia phage fHe-Yen9-01,0
24621,Yersinia phage fHe-Yen9-03,0
24622,Yersinia phage fPS-10,0
24623,Yersinia phage fPS-19,0
24624,Yersinia phage fPS-2,0
24625,Yersinia phage fPS-21,0
24626,Yersinia phage fPS-26,0
24627,Yersinia phage fPS-50,0
24628,Yersinia phage fPS-52,0
24629,Yersinia phage fPS-53,0
24630,Yersinia phage fPS-54-ocr,0
24631,Yersinia phage fPS-59,0
24632,Yersinia phage fPS-64,0
24633,Yersinia phage fPS-65,0
24634,Yersinia phage fPS-7,0
24635,Yersinia phage fPS-85,0
24636,Yersinia phage fPS-86,0
24637,Yersinia phage fPS-89,0
24638,Yersinia phage fPS-9,0
24639,Yersinia phage fPS-90,0
24640,Yersinia phage fPS16,0
24641,Yersinia phage phi80-18,2
24642,Yersinia phage phiA1122,5
24643,Yersinia phage phiR1-37,2
24644,Yersinia phage phiR201,6
24645,Yersinia phage phiR3,0
24646,Yersinia phage phiR8-01,2
24647,Yersinia phage phiYe-F10,0
24648,Yersinia phage phiYeO3-12,2
24649,Yersinia phage vB_YenP_AP10,2
24650,Yersinia phage vB_YenP_AP5,2
24651,Yersinia phage vB_YenP_ISAO8,2
24652,Yersinia virus D1,0
24653,Yersinia virus L413C,2
24654,Yersinia virus PST,0
24655,Yersinia virus R1RT,0
24656,Yersinia virus TG1,0
24657,Yersinia virus Yen9-04,0
24658,Yichang virus,2
24659,Yili teratoscincus roborowskii hepacivirus,0
24660,Yili teratoscincus roborowskii picornavirus 1,0
24661,Yili teratoscincus roborowskii picornavirus 2,0
24662,Ying Kou virus,2
24663,Yingvirus,0
24664,Yogue virus,2
24665,Yokapox virus,2
24666,Yokohamavirus,0
24667,Yokose virus,7
24668,Yongjia Tick Virus 1,0
24669,Yongjia ledantevirus,0
24670,Yongsan bunyavirus 1,2
24671,Yongsan iflavirus 1,2
24672,Yongsan picorna-like virus 3,2
24673,Yongsan picorna-like virus 4,2
24674,Yongsan tombus-like virus 1,2
24675,Youcai mosaic virus,5
24676,Yuanjiang virus,0
24677,Yuavirus,0
24678,Yucca bacilliform virus,0
24679,Yueviridae,0
24680,Yug Bogdanovac vesiculovirus,2
24681,Yunnan orbivirus,6
24682,Yuyuevirus,0
24683,Yvonnevirus,0
24684,Zahedan rhabdovirus,2
24685,Zaire ebolavirus,7
24686,Zalophus californianus polyomavirus 1,0
24687,Zambezi tick virus 1,0
24688,Zantedeschia mild mosaic virus,3
24689,Zantedeschia mild mosaic virus - New Zealand,0
24690,Zantedeschia mosaic virus,0
24691,Zaria bat coronavirus,0
24692,Zea mays chrysovirus 1,2
24693,Zea mosaic virus,1
24694,Zealarterivirinae,0
24695,Zeavirus,0
24696,Zebra finch circovirus,2
24697,Zebra herpesvirus,0
24698,Zebrafish nervous necrosis virus,0
24699,Zebrias zebra nervous necrosis virus,0
24700,Zegla orthobunyavirus,0
24701,Zerdali virus,2
24702,Zetaarterivirus,0
24703,Zetaarterivirus ugarco 1,0
24704,Zetapapillomavirus,0
24705,Zetapapillomavirus 1,0
24706,Zetatorquevirus,0
24707,Zhee Mosquito virus,0
24708,Zhejiang banded bullfrog picornavirus,0
24709,Zhejiang gunthers frog calicivirus 1,0
24710,Zhejiang gunthers frog calicivirus 2,0
24711,Zhejiang mosquito virus 1,1
24712,Zhejiang mosquito virus 3,1
24713,Zhuye pepper enamovirus,0
24714,Zhuye pepper idaeovirus,0
24715,Zhuye pepper nepovirus,0
24716,Zhuye pepper nucleorhabdovirus,0
24717,Zika virus,9
24718,Zindervirus,0
24719,Zingiber bacilliform virus,0
24720,Zinnia leaf curl virus,0
24721,Zinnia leaf curl virus-associated DNA beta,2
24722,Zirqa virus,2
24723,Zoo ranavirus,0
24724,Zostera marina amalgavirus 1,2
24725,Zostera marina amalgavirus 2,2
24726,Zostera virus T,0
24727,Zucchini aphid-borne yellows virus,0
24728,Zucchini green mottle mosaic virus,5
24729,Zucchini tigre mosaic virus,2
24730,Zucchini yellow fleck virus,0
24731,Zucchini yellow mosaic virus,3
24732,Zuerich Pelophylax collection ranavirus,0
24733,Zungarococha virus,0
24734,Zybavirus,0
24735,Zygocactus virus X,6
24736,Zygosaccharomyces bailii virus Z,2
24737,Zymoseptoria tritici fusarivirus 1,0
24738,brown long-eared bat adenovirus 1,0
24739,common noctule adenovirus 1,0
24740,common noctule adenovirus 2,0
24741,common noctule adenovirus 3,0
24742,coronavirus Mex_CoV-11b,0
24743,dsRNA virus environmental sample,0
24744,environmental Halophage eHP-1,0
24745,environmental Halophage eHP-10,0
24746,environmental Halophage eHP-11,0
24747,environmental Halophage eHP-12,0
24748,environmental Halophage eHP-13,0
24749,environmental Halophage eHP-14,0
24750,environmental Halophage eHP-15,0
24751,environmental Halophage eHP-16,0
24752,environmental Halophage eHP-17,0
24753,environmental Halophage eHP-18,0
24754,environmental Halophage eHP-19,0
24755,environmental Halophage eHP-2,0
24756,environmental Halophage eHP-20,0
24757,environmental Halophage eHP-22,0
24758,environmental Halophage eHP-23,0
24759,environmental Halophage eHP-24,0
24760,environmental Halophage eHP-25,0
24761,environmental Halophage eHP-27,0
24762,environmental Halophage eHP-28,0
24763,environmental Halophage eHP-29,0
24764,environmental Halophage eHP-3,0
24765,environmental Halophage eHP-30,0
24766,environmental Halophage eHP-31,0
24767,environmental Halophage eHP-32,0
24768,environmental Halophage eHP-33,0
24769,environmental Halophage eHP-34,0
24770,environmental Halophage eHP-35,0
24771,environmental Halophage eHP-36,0
