scientific_name,taxonomic_id,rank,air_counts,alfisols,andisols,animal_pathogen,antarctic_counts,antimicrobial_susceptibility,arabic_counts,atacama_desert___id_10360,biofilm_forming,canadian_metamicrobiome___id_632,costa_counts,depth/altitude,drylands,entisols,extreme_environment,gelisols,genome_availability,global_coral_microbiome_project___id_10895,gram_stain,great_lake_microbiome___id_1041,hawaii_counts,hawaii_volcanic_soil___id_1579,high_ph,host_lineage,host_name,human_disease_causing,human_microbiome_body_site,inceptisols,lakes_counts,latitude,longitude,low_ph,low_productivity,mcmurdo_lakes___id_638,microbe_id,mollisols,optimal_ph,optimal_temperature,panama_counts,panama_soil___id_1716,pathogenicity,phyllo_counts,plant_pathogen,polar_counts,polluted_polar_coastal_sediments___id_1198,salinity_concentration/range(w/v),sand_rock_ice,serpentinite_hosted_microbiome___id_713,spore_forming,tara_counts,thar_counts,trophic_level,ultisols,vertisols,virus_lineage,virus_name,vulcano_counts
Vibrio olivaceus,303681,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio olivae,1243002,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio ordalii,28174,species,,,,Sometimes,,Sometimes,,,Always,,,,,,Mesophiles,,,,Negative,,,,,,,Maybe,,,,,,,,,3710.0,,,,,,2.0,,Maybe Not,,,,,,Never,,,,,,,,
Vibrio oreintalis group,1891919,species group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio orientalis,28175,species,,,,,,,,,,,,,,,Mesophiles,,,,,,,,,,,Maybe,,,,,,,,,726.0,,,,,,,,Maybe Not,,,,,,Never,,,,,,,,
Vibrio owensii,696485,species,,,,Sometimes,,Sometimes,,,Always,,,,,,Mesophiles,,,,Negative,,,,,,,Maybe,,,,,,,,,5682.0,,,,,,,,Maybe Not,,,,,,Never,,,,,,,,
Vibrio pacinii,170674,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio panuliri,1381081,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio paracholerae,650003,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio parahaemolyticus,670,species,,,,Sometimes,,Sometimes,,,Always,,,,,,Mesophiles,,,,Negative,,,,,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio harveyi group,Vibrio parahaemolyticus,Sometimes,,,,,,,,,817.0,,,,,,2.0,,Maybe Not,,,,,,Never,,,,,,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Ssp2virus; Vibrio virus MAR10, Viruses; ssDNA viruses; Inoviridae; unclassified Inoviridae, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; Schizot4virus; Vibrio virus KVP40, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; Phikmvvirus; unclassified Phikmvvirus, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; unassigned Podoviridae, Viruses; ssDNA viruses; Inoviridae; Vibrio virus Vf33, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; unclassified Siphoviridae, Viruses; dsDNA viruses, no RNA stage; Caudovirales; unclassified Caudovirales, Viruses; ssDNA viruses; Inoviridae; unassigned Inoviridae; Vibrio virus VfO3K6, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Vhmlvirus; Vibrio virus MAR, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Hapunavirus, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Vhmlvirus; Vibrio virus VP585, Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA phages, Viruses; ssDNA viruses; Inoviridae, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Kf1virus; unclassified Kf1virus","Vibrio phage vB_VpaM_MAR, Vibrio virus VpV262, Vibrio virus VP882, Vibrio phage pVp-1, Vibrio phage SHOU24, Vibrio phage KVP40, Vibrio phage VP585, Vibrio virus Vf33, Vibrio phage qdvp001, Vibrio phage vB_VpaS_MAR10, Vibrio phage VfO4K68, Vibrio phage VfO3K6, Vibrio phage VPMS1, Vibrio phage Vf12, Vibriophage phi-pp2, Vibrio phage VpKK5, Vibrio phage VPp1, Vibrio phage VP93",
Vibrio pectenicida,62763,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio pelagius,28169,species,,,,,,,,,,,,,,,,,,,,,,,,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio,Vibrio pelagius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; unclassified Siphoviridae",Listonella phage phiHSIC,
Vibrio penaeicida,104609,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio pomeroyi,198832,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio pommerensis,161725,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio ponsveterensis,1136536,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio ponticus,265668,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio porteresiae,435912,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio proteolyticus,671,species,,,,Sometimes,,Sometimes,,,,,,,,,Mesophiles,,,,Negative,,,,,,,Maybe,,,,,,,,,6709.0,,8.0,,,,,,Maybe Not,,,,,,Never,,,,,,,,
Vibrio pseudocholerae,617149,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio qinghaiensis,2025808,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio qinhuangdaora,313841,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio quintilis,1117707,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio rarus,413403,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio renipiscarius,1461322,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio rhodolitus,2231649,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio rotiferianus,190895,species,,,,Sometimes,,Sometimes,,,Always,,,,,,Mesophiles,,,,Negative,,,,,,,Maybe,,,,,,,,,7614.0,,,,,,,,Maybe Not,,,,,,Never,,,,,,,,
Vibrio ruber,184755,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio rumoiensis,76258,species,,,,,,,,,,,,,,,Mesophiles,,,,Negative,,,,,,,,,,,,,,,,3253.0,,,,,,,,,,,,,,Never,,,,,,,,
Vibrio sagamiensis,512650,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio scophthalmi,45658,species,,,,,,,,,,,,,,,Mesophiles,,,,Negative,,,,,,,,,,,,,,,,6071.0,,,,,,,,,,,,,,,,,,,,,,
Vibrio sinaloensis,379097,species,,,,Sometimes,,,,,,,,,,,Mesophiles,,,,Negative,,,,,,,,,,,,,,,,1064.0,,,,,,,,,,,,,,,,,,,,,,
Vibrio sonorensis,1004316,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio sp.,678,species,,,,,,,,,,,,,,,,,,,,,,,,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio,Vibrio sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; unclassified Myoviridae, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; unclassified Siphoviridae, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; Sp6virus; unclassified Sp6virus","Vibrio phage 11895-B1, Vibrio phage Vc1, Vibrio phage SIO-2",
Vibrio sp. 12A10,314855,species,,,,,,,,,,,,,,,,,,,,,,,,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio,Vibrio sp. 12A10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA phages",Vibrio phage eugene 12A10,
Vibrio sp. YD21,728063,species,,,,,,,,,,,,,,,,,,,,,,,,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio,Vibrio sp. YD21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; unclassified Siphoviridae",Vibrio phage pYD21-A,
Vibrio sp. YD38,728064,species,,,,,,,,,,,,,,,,,,,,,,,,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio,Vibrio sp. YD38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Pis4avirus; unclassified Pis4avirus, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; unclassified Siphoviridae","Vibrio phage pYD38-B, Vibrio phage pYD38-A",
Vibrio splendidus,29497,species,,,,Sometimes,,,,,,,,,,,Mesophiles,,,,Negative,,,,,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio,Vibrio splendidus,Maybe,,,,,,,,,7234.0,,,,,,,,Maybe Not,,,,,,,,,,,,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Muvirus; unclassified Muvirus, Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA phages","Vibrio phage martha 12B12, Vibrio phage helene 12B3, Vibrio phage henriette 12B8",
Vibrio stylophorae,659351,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio superstes,198815,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio tapetis,52443,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio tasmaniensis,212663,species,,,,Sometimes,,,,,,,,,,,Mesophiles,,,,Negative,,,,,,,Maybe,,,,,,,,,172.0,,,,,,,,Maybe Not,,,,,,Never,,,,,,,,
Vibrio thalassae,1243014,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio toranzoniae,1194427,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio tritonius,1435069,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio tubiashii,29498,species,,,,Sometimes,,,,,,,,,,,Mesophiles,,,,Negative,,,,,,,Maybe,,,,,,,,,5515.0,,,,,,,,Maybe Not,,,,,,,,,,,,,,
Vibrio variabilis,990271,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio vulnificus,672,species,,,,,,Sometimes,,,Never,,,,,,Extremophile,,,,Negative,,,,,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio,Vibrio vulnificus,Maybe,,,,,,,,,3753.0,,,,,,2.0,,Maybe Not,,,,,,Never,,,,,,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Ssp2virus; Vibrio virus SSP002, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; unclassified Podoviridae, Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; Hp1virus; unclassified Hp1virus","Vibrio phage VvAW1, Vibrio phage PV94, Vibrio phage SSP002",
Vibrio xiamenensis,861298,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio xuii,170661,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio zhanjiangensis,1046128,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio zhuhaiensis,1131610,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrionaceae,641,family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrionales,135623,order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrionimonas,1649511,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrionimonas magnilacihabitans,669455,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vicinamibacter,1847386,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vicinamibacteraceae,2211325,family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vicinamibacteria,1813735,class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vicingus,2058169,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vicingus serpentipes,1926625,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victivallaceae,255528,family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victivallales,278082,order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victivallis,172900,genus,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,,,1.0,,0.0,0.0,15.0,,,,,,,0.0,,,,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,97.0,0.0,,,,,,0.0
Victivallis vadensis,172901,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgibacillus,84406,genus,0.0,,,,333.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,,0.0,8612.0,0.0,,,,,,,0.0,,,,,0.0,,,,,0.0,0.0,,9.0,,42.0,0.0,,,40.0,,2.0,4.0,,,,,,0.0
Virgibacillus alimentarius,698769,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgibacillus arcticus,469869,species,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0% - 20%, optimum 5%",,,,,,,,,,,
Virgibacillus byunsanensis,570945,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgibacillus carmonensis,171692,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgibacillus chiguensis,411959,species,,,,,,,,,,,,,,,,,shotgun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0% - 30%, optimum 5% - 10%",,,,,,,,,,,
Virgibacillus dakarensis,1917889,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgibacillus dokdonensis,302167,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgibacillus flavescens,1611422,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgibacillus halodenitrificans,1482,species,,,,,,,,,,,,,,,Extremophile,,complete genome,,,,,,,,,Maybe,,,,,,,,,1351.0,,7.45,37.5,,,,,,,,"2% - 25%, optimum 3% - 8%",,,Never,,,,,,,,
Virgibacillus halophilus,361280,species,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,
Virgibacillus halotolerans,1071053,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgibacillus indicus,2024554,species,,,,,,,,,,,,,,,,,shotgun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,,,,,,,,,,,
Virgibacillus jeotgali,679900,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgibacillus kapii,1638645,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgibacillus kekensis,202261,species,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0% - 25%, optimum 10%",,,,,,,,,,,
Virgibacillus litoralis,578221,species,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2% - 25%, optimum 5% - 10%",,,,,,,,,,,
Virgibacillus marismortui,79660,species,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5% - 25%, optimum 10%",,,,,,,,,,,
Virgibacillus marseillensis,1936061,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgibacillus natechei,1216297,species,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1% - 20%, optimum 10%",,,,,,,,,,,
Virgibacillus ndiopensis,2004408,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgibacillus necropolis,163877,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgibacillus oceani,1479511,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgibacillus olivae,340172,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgibacillus pantothenticus,1473,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgibacillus permianicus,447201,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgibacillus phasianinus,2017483,species,,,,,,,,,,,,,,,,,complete genome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0% - 20% (optimum 10%),,,,,,,,,,,
Virgibacillus profundi,2024555,species,,,,,,,,,,,,,,,,,shotgun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,,,,,,,,,,,
Virgibacillus proomii,84407,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgibacillus salarius,447199,species,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.5% - 25%, optimum 7% - 10%",,,,,,,,,,,
Virgibacillus salexigens,61016,species,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7% - 20%, optimum 10%",,,,,,,,,,,
Virgibacillus salinus,553311,species,,,,,,,,,,,,,,,,,shotgun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3% - 20%, optimum 10%",,,,,,,,,,,
Virgibacillus sediminis,202260,species,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1% - 20%, optimum 5% - 10%",,,,,,,,,,,
Virgibacillus senegalensis,1499679,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgibacillus siamensis,480071,species,,,,,,,,,,,,,,,,,shotgun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1% - 20%, optimum 5%",,,,,,,,,,,
Virgibacillus subterraneus,621109,species,,,,,,,,,,,,,,,,,shotgun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0% - 25%, optimum 9%",,,,,,,,,,,
Virgibacillus xinjiangensis,393090,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgibacillus zhanjiangensis,578220,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgisporangium,65504,genus,0.0,,,,320.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,0.0,,0.0,25.0,0.0,1.0,,,,,,0.0,,,0.0,0.0,0.0,,,,,151.0,0.0,,1.0,,0.0,0.0,,,0.0,,0.0,568.0,,,,,,2.0
Viridibacillus,496496,genus,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,6.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,,,,0.0
Viridibacillus arenosi,263476,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viridibacillus arvi,263475,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viridibacillus neidei,101059,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitellibacter aquimaris,1548749,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitellibacter todarodis,2036821,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitiosangium,1945896,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitiosangium cumulatum,1867796,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitiosangium subalbum,1867797,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitreoscilla,59,genus,0.0,,,,6.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,0.0,0.0,,0.0,,175.0,0.0,,,0.0,,25.0,0.0,,,,,,0.0
Vitreoscilla beggiatoides,62,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitreoscilla filiformis,63,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitreoscilla stercoraria,61,species,,,,,,,,,,,,,,,Mesophiles,,,,Negative,,,,,,,Maybe,,,,,,,,,5560.0,,,,,,,,,,,,,,,,,,,,,,
Vogesella,57739,genus,0.0,,,,7.0,,0.0,0.0,,0.0,3.0,,,,,,,0.0,,0.0,2.0,0.0,,,,,,,0.0,,,,,0.0,,,,,13.0,0.0,,0.0,,32.0,0.0,,,0.0,,52.0,0.0,,,,,,0.0
Volucribacter,256730,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volucribacter amazonae,256731,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volucribacter psittacicida,203482,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vulcanibacillus,551771,genus,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,1.0,0.0,,,,,,0.0
Vulcanibacillus modesticaldus,337097,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vulcaniibacterium,1649512,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vulcanithermus,206044,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vulcanithermus mediatlanticus,206045,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vulcanococcus,2170427,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vulgatibacter,1524214,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vulgatibacter incomptus,1391653,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vulgatibacteraceae,1524213,family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waddlia,71666,genus,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,0.0,0.0,,0.0,,9.0,2.0,,,0.0,,11.0,0.0,,,,,,0.0
Waddlia chondrophila,71667,species,,,,Sometimes,,,,,,,,,,,Mesophiles,,,,Negative,,,,,,,Maybe,,,,,,,,,6461.0,,,32.5,,,2.0,,Maybe Not,,,,,,,,,,,,,,
Waddliaceae,92714,family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wandonia,1115103,genus,0.0,,,,18.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,0.0,0.0,,0.0,,4.0,0.0,,,0.0,,71.0,0.0,,,,,,0.0
Wandonia haliotis,574963,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wangella,1398561,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
