Genus,Atacama.Desert...ID.10360,Hawaii.Volcanic.Soil...ID.1579,Panama.Soil...ID.1716,Canadian.MetaMicrobiome...ID.632,Serpentinite.Hosted.Microbiome...ID.713,Polluted.Polar.Coastal.Sediments...ID.1198,McMurdo.Lakes...ID.638,Great.Lake.Microbiome...ID.1041,Global.Coral.Microbiome.Project...ID.10895,Tara.Counts,Vulcano.Counts,Polar.Counts,Phyllo.Counts,Panama.Counts,Lakes.Counts,Hawaii.Counts,Costa.Counts,Air.Counts,Arabic.Counts,Thar.Counts,Antarctic.Counts
Simplicispira,0,0,0,0,0,0,0,0,0,158,4,0,0,0,0,0,0,0,0,0,0
Singulisphaera,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Sinobaca,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sinobacter,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sinomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,11,1
Sinorhizobium,0,0,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0
Siphonobacter,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,32,1,0,0,0,2
Sisymbrium,9,10,2,7,7412,1,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0
Sitophilus,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SJA-88,0,0,0,0,0,0,0,0,0,0,1,11156,1,0,0,36,0,0,0,0,0
Skermanella,0,0,0,0,0,0,0,0,0,33,1,21,166,0,1,0,0,2,4,460,7918
Skermania,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
Slackia,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
SM1A02,0,0,0,0,0,0,0,0,0,572,0,0,0,0,0,0,0,0,0,0,0
Smaragdicoccus,0,0,0,0,148,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0
SMB53,0,0,0,0,0,0,0,0,0,0,0,222,6,0,0,0,1,1,0,0,0
Smithella,0,0,0,0,0,0,0,0,0,902,0,81,4,0,0,0,0,0,0,0,0
Sneathiella,0,0,0,0,0,0,0,0,0,772,0,0,0,0,0,0,0,0,0,0,0
Snowella,0,0,0,7,1,3,0,7,1,0,15,6551,0,0,14,0,0,0,0,0,0
Snuella,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,368
so4B24,0,0,0,0,0,0,0,0,0,0,0,2996,0,0,0,0,0,0,0,0,0
Sodalis,0,0,0,0,16,0,0,0,0,0,0,64,158,0,0,34932,0,0,0,0,211
Soehngenia,0,0,0,0,17,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Solanum,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solibacillus,0,0,0,0,0,0,0,0,0,2,0,10,61,11,5,0,0,0,0,189,16
Solimonas,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solirubrobacter,0,0,0,0,0,0,0,0,0,14,0,76,0,945,4,52901,1,0,2,253,12543
Solitalea,0,0,0,0,0,0,0,0,0,0,0,39,0,15,0,0,9,0,1,0,375
Solobacterium,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Solwaraspora,0,0,0,0,0,0,0,0,0,0,1,0,0,26,1,65839,0,0,0,36,6
Soonwooa,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Sorangium,6,13,10,1,591,0,0,1,0,29,1,1,6,141,0,0,22,0,2,2,0
Sordaria,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sorghum,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP3-e08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sphaerisporangium,0,0,0,0,0,0,0,0,0,2,0,0,0,10,4,6,0,0,0,28,0
Sphaerobacter,2,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sphaerotilus,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0
Sphagnum,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingobacterium,2,0,2,0,189,0,4,0,0,36,0,35,208,1,9,4720,0,0,0,0,3825
Sphingobium,0,0,0,0,11,0,0,0,0,7889,1,223,33,98,976,0,11,34,519,4,53871
Sphingomonas,0,7,0,7,509,0,2,7,0,18492,91,2055,2113,253,15200,493,4,44,40,404,143599
Sphingopyxis,0,0,0,0,16,0,0,0,0,1637,0,70,7,22,18,70,0,17,0,0,861
Sphingosinicella,0,0,0,0,1,0,0,0,0,55,0,1,0,2,0,0,0,2,0,0,166
Spirillospora,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Spirobacillus,0,3,3,0,57,14,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Spirochaeta,0,6,2,0,31,5,0,0,3,951,13,32674,2,30,1,17,1,0,2,0,0
Spironema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Spiroplasma,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Spirosoma,0,0,0,0,91,0,0,0,0,2,6,69,426,0,130,3,0,0,0,3,4732
Spirulina,0,0,0,0,68,0,5,0,1,2,0,0,0,0,0,0,0,0,0,2,0
Spongiibacter,0,0,0,0,0,0,0,0,0,0,6,542,0,0,0,0,0,0,0,0,517
Spongiibacterium,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0
Spongiispira,0,0,0,0,0,0,0,0,0,0,2,72,0,0,2,4,0,0,0,0,0
Sporanaerobacter,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Sporichthya,0,0,0,0,0,0,0,0,0,1,1,150,0,12,0,18,0,0,0,7,548
Sporobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,0,0,0,0,0
Sporocytophaga,0,0,0,0,0,0,0,0,0,14,0,239,2,85,0,2,16,0,6,581,8481
Sporolactobacillus,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,4
Sporomusa,0,1,1,0,20,0,0,0,1,0,0,2,0,1,1,0,0,0,2,0,0
Sporosarcina,0,0,0,0,7,0,0,0,0,52,0,21,217,1,7,133,3,1,1,5,107
Sporotomaculum,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Stackebrandtia,0,3,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stakelama,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0
Staphylococcus,2,8,0,5,744,1,0,5,1,589,161,6,50,29,607,116,0,8,0,9,800
Stappia,0,0,0,0,1,0,0,0,0,987,2,0,0,0,0,0,0,0,0,0,0
Starkeya,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Staurastrum,0,0,0,5,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Stella,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
Stenothermobacter,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
Stenotrophomonas,1,0,3,0,153,0,4,0,0,480,4,31,0,20,9,9,2,1,19,0,911
Stenoxybacter,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steroidobacter,0,0,0,0,0,0,0,0,0,23,21,92,35,2051,87,0,14,0,57,3297,101989
Sterolibacterium,0,0,0,0,3,0,0,0,0,14,16,64,3,3,0,0,0,0,0,0,4
Stichococcus,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stigeoclonium,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stigonema,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Stomatobaculum,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Streptacidiphilus,0,0,0,0,0,0,0,0,0,5,1,0,0,118,0,0,1,0,0,0,1
Streptoalloteichus,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Streptobacillus,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus,0,1,0,0,2,0,0,0,0,399,16,498,64,0,809,2,0,16,0,1154,1541
Streptomonospora,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptomyces,44,135,68,2,10216,3,45,2,18,52,4,54,47,528,18,318,118,0,25,575,8275
Streptosporangium,2,1,0,0,131,0,0,0,0,1,1,1,3,1,0,12,0,0,0,14,24
Subdoligranulum,0,0,0,0,0,4,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0
Subsaxibacter,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0
Subsaximicrobium,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,17
Subtercola,0,0,0,0,6,0,0,0,0,3,2,11,0,0,2,0,0,0,0,0,43
Succinatimonas,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
Succiniclasticum,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,15,0,0,0,0,0
Succinivibrio,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,85,0,0,0,0,0
Sufflavibacter,0,0,0,0,0,0,0,0,0,73660,0,0,0,0,0,0,0,0,1,0,239
Sulfitobacter,0,0,0,0,0,0,0,0,0,11340,0,6461,0,0,0,28,0,0,0,0,190
Sulfobacillus,0,1,0,0,227,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sulfolobus,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Sulfuricella,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Sulfuricurvum,0,0,0,0,0,0,0,0,0,43,44,6179,2,0,1,0,0,0,0,0,164
Sulfurihydrogenibium,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sulfurimonas,0,0,0,0,0,0,0,0,0,1820,169,44759,0,0,1,0,0,0,0,0,6
Sulfuritalea,0,0,0,0,0,0,0,0,0,38,20,1144,2,7,84,3540,0,0,1,0,1095
Sulfurospirillum,0,0,0,0,0,0,0,0,0,123,5,1215,0,0,0,829,0,0,0,0,0
Sulfurovum,0,0,0,0,0,0,0,0,0,1631,0,0,0,0,0,0,0,0,0,0,0
Sunxiuqinia,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
Sutterella,0,0,0,0,0,0,0,0,0,46,0,197,5,0,0,0,51,0,0,10,95
SV1-3,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0
SV1-8,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
Sva0081 sediment group,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0
Swaminathania,0,0,0,0,0,0,0,0,0,0,0,0,611,0,0,0,0,18,0,0,0
Symbiobacterium,0,0,0,0,1,0,0,0,1,3,0,2,0,3,1,0,3,0,0,0,0
Symploca,0,2,0,0,460,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Synechococcus,0,0,0,23,210,5,8,23,3,359056,1247,5864,0,0,140492,0,1,0,3,0,10724
Synechocystis,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Synedra,0,0,0,6,0,0,0,6,0,0,3,0,0,0,9,0,0,0,0,0,0
Syntrophobacter,0,0,0,0,0,0,0,0,0,3,11,1235,1,17,1,4,1,0,0,1,0
Syntrophococcus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syntrophomonas,0,0,0,0,3,0,0,0,0,9,0,116,0,0,0,13,1,0,1,0,0
Syntrophorhabdus,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
Syntrophothermus,1,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syntrophus,0,0,0,0,0,0,0,0,0,17,36,2337,3,0,0,2582,3,0,0,1,2
T78,0,0,0,0,0,0,0,0,0,0,3,12163,0,0,0,16,1,0,0,0,0
Taeniopygia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taiwania,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Talaromyces,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamlana,0,0,0,0,0,0,0,0,0,595,0,5,0,0,0,0,0,0,0,0,0
Tannerella,0,0,0,0,4,0,0,0,0,4,0,1,0,0,1,0,0,0,0,141,7
Tanticharoenia,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
Tateyamaria,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0
Tatlockia,0,0,0,0,14,0,0,0,0,0,3,45,0,0,6,0,2,0,0,1,11
Tatumella,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0
Taxus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taylorella,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,681
Telluria,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,11
Telmatobacter,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Telmatospirillum,0,0,0,0,0,0,0,0,3,35,1,1,0,66,0,6,40,0,26,0,0
Tenacibaculum,0,0,0,0,0,0,0,0,0,3926,14,536,0,0,0,0,0,0,0,0,1100
Tepidamorphus,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
Tepidanaerobacter,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tepidibacter,0,0,0,0,0,0,0,0,0,4,0,6,2,0,0,0,0,0,0,6,0
Tepidicella,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0
Tepidimicrobium,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tepidimonas,0,0,0,0,0,0,0,0,0,0,0,34,28,0,1,0,0,0,9,1,49
Teredinibacter,0,0,0,0,0,0,0,0,0,24,0,361,0,0,0,0,0,0,0,0,8
Termite Treponema cluster,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Terrabacter,0,0,0,0,167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Terracoccus,0,0,0,0,1,0,0,0,0,0,0,5,2,1,0,233088,0,0,0,1,0
Terribacillus,0,0,1,0,42,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Terriglobus,0,5,0,0,150,0,0,0,0,0,0,4,0,22,0,26,0,0,0,0,0
Terrimonas,17,81,42,17,48490,13,87,17,29,0,0,7,0,0,0,2,0,0,1,0,52
Tessaracoccus,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0,0,0,0
Tetracentron,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tetragenococcus,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Tetrasphaera,0,5,5,0,8,0,2,0,0,22,0,0,0,0,0,0,0,0,0,0,5
Tetrathiobacter,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,1,1292
TG5,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
Thalassiosira,0,0,0,0,5,3,0,0,0,0,1,4700,0,0,0,0,0,0,0,0,3
Thalassobacter,0,0,0,0,0,0,0,0,0,608,11,581,0,0,0,0,0,0,0,0,129
Thalassobaculum,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0
Thalassobius,0,0,0,0,0,0,0,0,0,2885,15,190,0,0,0,0,0,0,0,0,551
Thalassococcus,0,0,0,0,0,0,0,0,0,510,0,7,0,0,0,0,0,0,0,0,14
Thalassolituus,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0
Thalassomonas,0,0,0,0,0,0,0,0,0,192,66,6257,0,0,0,0,0,0,0,0,496
Thalassospira,0,0,0,0,0,0,0,0,0,7098,21,6,0,0,0,0,0,0,0,0,124
Thauera,0,0,0,0,3,0,0,0,0,26,3,2208,43,9,1,21,7,0,5,1,1793
Thermacetogenium,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermaerobacter,4,6,9,1,1405,1,15,1,5,0,0,0,0,0,0,0,0,0,0,0,0
Thermincola,0,2,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Thermithiobacillus,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
Thermoactinomyces,0,0,0,2,0,0,0,2,0,0,0,5,8,0,1,0,0,0,0,0,0
Thermoanaerobacter,4,9,0,0,248,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Thermoanaerobacterium,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Thermobaculum,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Thermobifida,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermobispora,1,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Thermodesulfobacterium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermodesulfobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Thermodesulforhabdus,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Thermodesulfovibrio,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermofilum,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Thermoflavimicrobium,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Thermogemmatispora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Thermohalobacter,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Thermoleophilum,5,46,10,0,264,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Thermomicrobium,1,13,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermomonas,0,0,0,0,0,0,0,0,0,38,0,14,2,8,2,4,0,34,3,0,6
Thermomonospora,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoplasma,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0
Thermosinus,2,2,2,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermosynechococcus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Thermosyntropha,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Thermotoga,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermovirga,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
Thermovum,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,18
Thermus,4,2,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,4
Thioalkalibacter,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Thioalkalicoccus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Thioalkalimicrobium,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
Thioalkalispira,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0
Thioalkalivibrio,0,0,0,0,80,0,2,0,0,33,0,46,0,0,0,1,0,0,0,0,9
Thiobaca,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0
Thiobacillus,0,0,0,0,1,0,0,0,0,7870,5,10289,647,2,14,0,2,1,20,2,6
Thiobacter,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1
Thiocapsa,0,0,0,0,1,2,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0
Thioclava,0,0,0,0,0,0,0,0,0,155,0,0,0,2,0,0,0,0,0,0,0
Thiococcus,0,0,0,0,101,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,4
Thiocystis,0,0,0,0,0,0,0,0,0,22,0,10,0,0,0,0,1,0,0,0,0
Thiodictyon,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Thiofaba,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,2,0,0
Thiohalobacter,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0
Thiohalocapsa,0,0,0,0,0,0,0,0,0,40,0,660,0,0,0,0,0,0,0,0,0
Thiohalomonas,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0
Thiohalophilus,0,0,0,0,1,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0
Thiohalorhabdus,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0
Thiohalospira,0,0,0,0,13,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
Thiomargarita,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
Thiomicrospira,0,0,1,0,124,1,0,0,0,119,40,14,2,0,0,0,0,0,0,0,1
Thiomonas,0,0,0,0,5,0,0,0,0,5,0,90,0,0,0,37,1,0,0,0,59
Thiophaeococcus,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
Thiopilula,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Thioploca,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,2
Thioprofundum,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
Thiorhodococcus,0,0,0,0,1,0,0,0,0,11,0,4,0,0,0,0,0,0,1,0,0
Thiorhodospira,0,0,0,0,0,0,0,0,0,1307,0,38,0,0,0,0,8,0,44,0,2
Thiorhodovibrio,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Thiothrix,0,0,0,0,6,0,1,0,0,17071,2,770,0,0,0,1,0,0,6,0,116
Thiovirga,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
Thorea,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Thorsellia,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0
Thottea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thujopsis,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tindallia_Anoxynatronum,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0
Tissierella,2,1,1,0,232,1,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0
Tissierella_Soehngenia,0,0,0,0,0,0,0,0,0,0,0,500,1,0,0,0,0,0,0,0,0
Tistlia,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0
Tistrella,0,0,1,0,122,2,0,0,0,1535,0,0,0,0,0,0,0,0,0,0,0
Tolumonas,0,0,0,0,0,0,0,0,0,20,0,26,1,0,0,0,0,0,0,0,5
Tolypothrix,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomitella,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tornabea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toxopsis,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17,0
Trabulsiella,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,9191,0,0,0,0,1
Tranquillimonas,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Tremblaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Treponema,0,18,7,0,1443,25,2,0,0,86,3,10586,2,10,4,0,0,0,0,0,1
Treubia,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0
Trichococcus,0,0,0,0,2,0,0,0,0,15,0,46,5,0,0,0,0,3,0,0,0
Trichocoma,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trichoderma,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trichodesmium,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Trichomonas,1,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trichormus,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Trifolium,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigonala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Triticum,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tropheryma,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tropicibacter,0,0,0,0,0,0,0,0,0,77,3,15,0,0,0,0,0,0,0,0,1
Tropicimonas,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0
Truepera,1,0,0,0,361,1,0,0,1,351,0,14,96,0,0,0,0,0,0,0,0
Trueperella,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
TS34,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,4,1,0,5,0,141
Tsukamurella,0,0,0,0,11,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,1
Tuberibacillus,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3
Tumebacillus,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tunicatimonas,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
Turicella,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Turicibacter,0,0,0,0,0,0,0,0,0,30,0,831,3,0,12,30357,3,0,0,0,11
Turneriella,0,0,0,0,0,0,0,0,0,1,4,21,0,77,1,1,0,0,0,0,16
Tychonema,0,0,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
u114,0,0,0,0,0,0,0,0,0,0,1,106,0,0,10,0,0,0,0,0,0
Ucs1325,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
Uliginosibacterium,0,0,0,0,0,0,0,0,0,37,10,481,6,198,3,4,2,0,3,1,1304
Ulvibacter,0,0,0,0,0,0,0,0,0,7517,0,10265,0,0,0,0,0,0,0,0,33992
Umboniibacter,0,0,0,0,0,0,0,0,0,128,5,7,0,0,0,0,1,0,4,0,1
Umezawaea,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
